"MacroTrends Data Download"
"JNJ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
1979-09-25,0.5631,0.5707,0.5593,0.5707,1075200
1979-09-26,0.5707,0.5745,0.5669,0.5707,955200
1979-09-27,0.5707,0.5717,0.5640,0.5707,2126400
1979-09-28,0.5707,0.5707,0.5631,0.5640,878400
1979-10-01,0.5602,0.5602,0.5565,0.5602,1320000
1979-10-02,0.5602,0.5679,0.5574,0.5612,1800000
1979-10-03,0.5612,0.5612,0.5565,0.5565,1516800
1979-10-04,0.5565,0.5593,0.5555,0.5574,1632000
1979-10-05,0.5584,0.5640,0.5584,0.5621,2227200
1979-10-08,0.5621,0.5631,0.5517,0.5517,1147200
1979-10-09,0.5498,0.5498,0.5327,0.5356,3571200
1979-10-10,0.5356,0.5422,0.5318,0.5403,3931200
1979-10-11,0.5403,0.5432,0.5270,0.5270,6859200
1979-10-12,0.5270,0.5308,0.5251,0.5270,1790400
1979-10-15,0.5270,0.5279,0.5213,0.5242,2793600
1979-10-16,0.5242,0.5260,0.5099,0.5128,7420800
1979-10-17,0.5128,0.5175,0.5128,0.5156,1665600
1979-10-18,0.5156,0.5213,0.5137,0.5165,1560000
1979-10-19,0.5137,0.5137,0.5032,0.5042,4353600
1979-10-22,0.5042,0.5051,0.4956,0.5023,6254400
1979-10-23,0.5023,0.5023,0.4927,0.4927,3014400
1979-10-24,0.4946,0.4985,0.4946,0.4946,3590400
1979-10-25,0.4956,0.5023,0.4956,0.4975,1516800
1979-10-26,0.4985,0.5032,0.4985,0.5023,1041600
1979-10-29,0.5023,0.5051,0.4994,0.5051,2092800
1979-10-30,0.5051,0.5213,0.5032,0.5213,1584000
1979-10-31,0.5213,0.5232,0.5175,0.5184,2112000
1979-11-01,0.5184,0.5232,0.5146,0.5232,1689600
1979-11-02,0.5232,0.5270,0.5213,0.5232,2841600
1979-11-05,0.5232,0.5232,0.5194,0.5194,1008000
1979-11-06,0.5194,0.5223,0.5194,0.5204,2116800
1979-11-07,0.5194,0.5194,0.5156,0.5175,3139200
1979-11-08,0.5175,0.5204,0.5165,0.5175,1440000
1979-11-09,0.5194,0.5270,0.5194,0.5251,1963200
1979-11-12,0.5251,0.5318,0.5232,0.5318,1737600
1979-11-13,0.5318,0.5356,0.5260,0.5270,1881600
1979-11-14,0.5270,0.5289,0.5242,0.5279,811200
1979-11-15,0.5308,0.5356,0.5308,0.5327,2544000
1979-11-16,0.5365,0.5365,0.5327,0.5356,3004800
1979-11-19,0.5356,0.5451,0.5336,0.5365,3465600
1979-11-20,0.5365,0.5403,0.5346,0.5356,2155200
1979-11-21,0.5356,0.5356,0.5250,0.5288,2563200
1979-11-23,0.5288,0.5384,0.5260,0.5365,1728000
1979-11-26,0.5403,0.5490,0.5403,0.5471,3753600
1979-11-27,0.5490,0.5547,0.5490,0.5509,4521600
1979-11-28,0.5509,0.5595,0.5480,0.5576,2241600
1979-11-29,0.5595,0.5720,0.5595,0.5672,5054400
1979-11-30,0.5672,0.5739,0.5633,0.5729,7492800
1979-12-03,0.5729,0.5825,0.5710,0.5757,2966400
1979-12-04,0.5825,0.5872,0.5825,0.5825,3902400
1979-12-05,0.5863,0.5921,0.5863,0.5882,2664000
1979-12-06,0.5882,0.5921,0.5872,0.5921,4483200
1979-12-07,0.5921,0.5997,0.5882,0.5902,2961600
1979-12-10,0.5902,0.5902,0.5806,0.5872,2544000
1979-12-11,0.5872,0.5892,0.5777,0.5777,5217600
1979-12-12,0.5806,0.5863,0.5806,0.5844,2544000
1979-12-13,0.5844,0.5854,0.5825,0.5854,1555200
1979-12-14,0.5854,0.5950,0.5844,0.5950,2256000
1979-12-17,0.5950,0.5997,0.5940,0.5959,2001600
1979-12-18,0.5950,0.5950,0.5844,0.5863,2457600
1979-12-19,0.5863,0.6036,0.5825,0.6017,4113600
1979-12-20,0.6017,0.6151,0.6017,0.6132,3412800
1979-12-21,0.6132,0.6161,0.6093,0.6132,2289600
1979-12-24,0.6093,0.6093,0.6026,0.6055,748800
1979-12-26,0.6055,0.6074,0.6036,0.6065,350400
1979-12-27,0.6065,0.6074,0.6026,0.6074,1108800
1979-12-28,0.6074,0.6122,0.6055,0.6112,1420800
1979-12-31,0.6065,0.6074,0.6065,0.6074,715200
1980-01-02,0.6055,0.6055,0.5872,0.5882,2112000
1980-01-03,0.5882,0.5921,0.5816,0.5892,4248000
1980-01-04,0.5892,0.5978,0.5882,0.5978,1742400
1980-01-07,0.5978,0.6017,0.5921,0.5969,1920000
1980-01-08,0.5978,0.6208,0.5978,0.6208,5020800
1980-01-09,0.6208,0.6256,0.6093,0.6112,4790400
1980-01-10,0.6112,0.6180,0.6093,0.6102,3662400
1980-01-11,0.6102,0.6132,0.6046,0.6065,2212800
1980-01-14,0.6065,0.6093,0.5987,0.5987,1723200
1980-01-15,0.5987,0.6026,0.5959,0.5997,1800000
1980-01-16,0.5997,0.6065,0.5959,0.5959,2241600
1980-01-17,0.5959,0.5978,0.5882,0.5882,3072000
1980-01-18,0.5882,0.5940,0.5844,0.5844,3561600
1980-01-21,0.5844,0.5940,0.5835,0.5921,2011200
1980-01-22,0.5921,0.5969,0.5882,0.5882,2851200
1980-01-23,0.5882,0.5940,0.5854,0.5921,3403200
1980-01-24,0.5921,0.5978,0.5863,0.5882,2956800
1980-01-25,0.5844,0.5844,0.5748,0.5825,3057600
1980-01-28,0.5844,0.5902,0.5844,0.5902,2275200
1980-01-29,0.5902,0.5911,0.5806,0.5825,1804800
1980-01-30,0.5825,0.5825,0.5767,0.5777,3849600
1980-01-31,0.5777,0.5854,0.5777,0.5777,3758400
1980-02-01,0.5748,0.5748,0.5710,0.5748,3777600
1980-02-04,0.5748,0.5806,0.5739,0.5777,2265600
1980-02-05,0.5777,0.5806,0.5748,0.5806,2457600
1980-02-06,0.5806,0.5844,0.5757,0.5787,2059200
1980-02-07,0.5787,0.5844,0.5757,0.5767,3139200
1980-02-08,0.5767,0.5787,0.5720,0.5777,2683200
1980-02-11,0.5777,0.5787,0.5720,0.5739,3998400
1980-02-12,0.5691,0.5691,0.5624,0.5652,2846400
1980-02-13,0.5672,0.5729,0.5672,0.5691,4075200
1980-02-14,0.5691,0.5729,0.5633,0.5643,2760000
1980-02-15,0.5663,0.5663,0.5576,0.5595,2793600
1980-02-19,0.5585,0.5585,0.5556,0.5585,1324800
1980-02-20,0.5585,0.5614,0.5547,0.5576,1790400
1980-02-21,0.5556,0.5556,0.5402,0.5431,2942400
1980-02-22,0.5431,0.5450,0.5412,0.5441,4488000
1980-02-25,0.5441,0.5450,0.5402,0.5402,6244800
1980-02-26,0.5402,0.5421,0.5363,0.5383,4353600
1980-02-27,0.5383,0.5402,0.5373,0.5383,2208000
1980-02-28,0.5383,0.5383,0.5344,0.5344,3595200
1980-02-29,0.5344,0.5373,0.5286,0.5296,4747200
1980-03-03,0.5296,0.5344,0.5296,0.5296,2284800
1980-03-04,0.5296,0.5325,0.5286,0.5325,4588800
1980-03-05,0.5316,0.5316,0.5209,0.5228,2280000
1980-03-06,0.5228,0.5267,0.5200,0.5238,2323200
1980-03-07,0.5248,0.5334,0.5248,0.5267,3278400
1980-03-10,0.5267,0.5325,0.5257,0.5267,3033600
1980-03-11,0.5306,0.5383,0.5306,0.5383,2222400
1980-03-12,0.5383,0.5383,0.5248,0.5277,3513600
1980-03-13,0.5277,0.5277,0.5151,0.5151,2553600
1980-03-14,0.5151,0.5190,0.5113,0.5161,2448000
1980-03-17,0.5161,0.5171,0.5093,0.5132,1915200
1980-03-18,0.5132,0.5248,0.5132,0.5218,2481600
1980-03-19,0.5228,0.5277,0.5228,0.5257,1824000
1980-03-20,0.5267,0.5296,0.5267,0.5286,1516800
1980-03-21,0.5286,0.5306,0.5257,0.5277,1742400
1980-03-24,0.5277,0.5277,0.5161,0.5161,2990400
1980-03-25,0.5161,0.5161,0.5113,0.5151,2414400
1980-03-26,0.5171,0.5248,0.5171,0.5209,3100800
1980-03-27,0.5209,0.5238,0.5141,0.5228,1737600
1980-03-28,0.5277,0.5334,0.5277,0.5325,6216000
1980-03-31,0.5325,0.5489,0.5325,0.5479,5251200
1980-04-01,0.5479,0.5518,0.5469,0.5509,2313600
1980-04-02,0.5547,0.5547,0.5489,0.5489,4660800
1980-04-03,0.5528,0.5576,0.5528,0.5556,4108800
1980-04-07,0.5556,0.5556,0.5441,0.5441,3206400
1980-04-08,0.5441,0.5509,0.5412,0.5489,2884800
1980-04-09,0.5489,0.5518,0.5469,0.5518,1233600
1980-04-10,0.5518,0.5537,0.5518,0.5518,1368000
1980-04-11,0.5518,0.5518,0.5469,0.5479,3571200
1980-04-14,0.5460,0.5460,0.5402,0.5412,1329600
1980-04-15,0.5412,0.5499,0.5412,0.5499,2678400
1980-04-16,0.5509,0.5576,0.5509,0.5528,3336000
1980-04-17,0.5528,0.5547,0.5489,0.5518,2438400
1980-04-18,0.5518,0.5537,0.5489,0.5509,1281600
1980-04-21,0.5509,0.5518,0.5489,0.5499,1185600
1980-04-22,0.5547,0.5614,0.5547,0.5576,3600000
1980-04-23,0.5576,0.5585,0.5547,0.5556,1670400
1980-04-24,0.5556,0.5730,0.5537,0.5711,2620800
1980-04-25,0.5711,0.5827,0.5624,0.5807,2856000
1980-04-28,0.5827,0.5904,0.5827,0.5827,2740800
1980-04-29,0.5827,0.5865,0.5797,0.5856,1315200
1980-04-30,0.5856,0.5856,0.5788,0.5856,2476800
1980-05-01,0.5856,0.5884,0.5797,0.5836,3153600
1980-05-02,0.5836,0.5856,0.5797,0.5846,2433600
1980-05-05,0.5846,0.5865,0.5807,0.5865,2404800
1980-05-06,0.5865,0.5952,0.5856,0.5923,5068800
1980-05-07,0.5923,0.5952,0.5865,0.5904,3499200
1980-05-08,0.5904,0.5981,0.5894,0.5932,2712000
1980-05-09,0.5932,0.5952,0.5923,0.5932,600000
1980-05-12,0.5932,0.5981,0.5913,0.5962,1766400
1980-05-13,0.5962,0.5962,0.5923,0.5962,1473600
1980-05-14,0.5972,0.6019,0.5972,0.6010,2251200
1980-05-15,0.6010,0.6144,0.5991,0.6126,4824000
1980-05-16,0.6126,0.6126,0.6097,0.6116,2352000
1980-05-19,0.6161,0.6171,0.6083,0.6083,1929600
1980-05-20,0.6083,0.6132,0.6083,0.6112,2030400
1980-05-21,0.6122,0.6152,0.6122,0.6152,3888000
1980-05-22,0.6171,0.6219,0.6171,0.6209,3177600
1980-05-23,0.6219,0.6365,0.6219,0.6345,6700800
1980-05-27,0.6345,0.6345,0.6239,0.6277,3652800
1980-05-28,0.6277,0.6288,0.6228,0.6268,2107200
1980-05-29,0.6268,0.6288,0.6180,0.6228,835200
1980-05-30,0.6219,0.6219,0.6161,0.6219,1665600
1980-06-02,0.6209,0.6209,0.6161,0.6161,1564800
1980-06-03,0.6152,0.6152,0.6103,0.6132,3316800
1980-06-04,0.6132,0.6180,0.6083,0.6152,1718400
1980-06-05,0.6200,0.6239,0.6200,0.6209,2126400
1980-06-06,0.6209,0.6297,0.6200,0.6288,3403200
1980-06-09,0.6288,0.6394,0.6268,0.6345,3398400
1980-06-10,0.6355,0.6394,0.6355,0.6375,3374400
1980-06-11,0.6375,0.6414,0.6345,0.6355,3388800
1980-06-12,0.6355,0.6375,0.6316,0.6355,3038400
1980-06-13,0.6355,0.6355,0.6258,0.6297,2457600
1980-06-16,0.6297,0.6316,0.6268,0.6316,1526400
1980-06-17,0.6316,0.6375,0.6297,0.6355,1708800
1980-06-18,0.6336,0.6336,0.6258,0.6336,1521600
1980-06-19,0.6326,0.6326,0.6219,0.6219,1320000
1980-06-20,0.6209,0.6209,0.6141,0.6200,1843200
1980-06-23,0.6200,0.6249,0.6180,0.6219,1857600
1980-06-24,0.6200,0.6200,0.6141,0.6171,1353600
1980-06-25,0.6171,0.6249,0.6141,0.6209,1032000
1980-06-26,0.6209,0.6249,0.6171,0.6190,2515200
1980-06-27,0.6190,0.6219,0.6161,0.6180,1190400
1980-06-30,0.6180,0.6209,0.6103,0.6103,1742400
1980-07-01,0.6103,0.6122,0.6073,0.6122,1713600
1980-07-02,0.6122,0.6141,0.6103,0.6112,1656000
1980-07-03,0.6112,0.6152,0.6112,0.6152,3753600
1980-07-07,0.6219,0.6288,0.6219,0.6277,1598400
1980-07-08,0.6297,0.6336,0.6297,0.6306,2515200
1980-07-09,0.6306,0.6316,0.6239,0.6277,2184000
1980-07-10,0.6277,0.6277,0.6171,0.6180,1584000
1980-07-11,0.6180,0.6180,0.6141,0.6180,2467200
1980-07-14,0.6180,0.6228,0.6180,0.6209,1924800
1980-07-15,0.6228,0.6277,0.6228,0.6228,2328000
1980-07-16,0.6228,0.6239,0.6190,0.6190,2241600
1980-07-17,0.6190,0.6228,0.6161,0.6171,1473600
1980-07-18,0.6171,0.6180,0.6132,0.6171,5726400
1980-07-21,0.6171,0.6200,0.6161,0.6200,2001600
1980-07-22,0.6200,0.6277,0.6180,0.6239,2817600
1980-07-23,0.6239,0.6297,0.6228,0.6277,2097600
1980-07-24,0.6277,0.6277,0.6190,0.6219,5203200
1980-07-25,0.6200,0.6200,0.6152,0.6171,1224000
1980-07-28,0.6171,0.6249,0.6171,0.6228,1564800
1980-07-29,0.6228,0.6258,0.6209,0.6258,2467200
1980-07-30,0.6277,0.6326,0.6277,0.6316,4156800
1980-07-31,0.6306,0.6306,0.6141,0.6297,3979200
1980-08-01,0.6297,0.6316,0.6239,0.6288,1776000
1980-08-04,0.6288,0.6306,0.6258,0.6297,1305600
1980-08-05,0.6297,0.6365,0.6277,0.6326,1584000
1980-08-06,0.6345,0.6472,0.6345,0.6472,2640000
1980-08-07,0.6491,0.6559,0.6491,0.6559,4958400
1980-08-08,0.6608,0.6666,0.6608,0.6637,5332800
1980-08-11,0.6637,0.6647,0.6578,0.6599,2328000
1980-08-12,0.6599,0.6647,0.6530,0.6530,2966400
1980-08-13,0.6530,0.6559,0.6491,0.6491,2198400
1980-08-14,0.6491,0.6491,0.6433,0.6452,2155200
1980-08-15,0.6452,0.6472,0.6414,0.6433,2793600
1980-08-18,0.6411,0.6411,0.6273,0.6283,2390400
1980-08-19,0.6283,0.6303,0.6215,0.6215,2116800
1980-08-20,0.6215,0.6303,0.6215,0.6293,3110400
1980-08-21,0.6303,0.6371,0.6303,0.6342,1420800
1980-08-22,0.6342,0.6479,0.6342,0.6411,3532800
1980-08-25,0.6411,0.6488,0.6371,0.6420,2544000
1980-08-26,0.6420,0.6420,0.6293,0.6322,1262400
1980-08-27,0.6273,0.6273,0.6185,0.6185,2659200
1980-08-28,0.6185,0.6254,0.6185,0.6205,1627200
1980-08-29,0.6205,0.6254,0.6196,0.6215,1334400
1980-09-02,0.6215,0.6264,0.6196,0.6254,1612800
1980-09-03,0.6254,0.6322,0.6244,0.6264,2025600
1980-09-04,0.6264,0.6283,0.6117,0.6176,5260800
1980-09-05,0.6176,0.6196,0.6107,0.6117,3321600
1980-09-08,0.6117,0.6127,0.6048,0.6048,2942400
1980-09-09,0.6048,0.6088,0.5990,0.6088,4636800
1980-09-10,0.6098,0.6176,0.6098,0.6127,2160000
1980-09-11,0.6136,0.6185,0.6136,0.6176,2304000
1980-09-12,0.6176,0.6205,0.6156,0.6185,2764800
1980-09-15,0.6185,0.6215,0.6156,0.6215,1300800
1980-09-16,0.6215,0.6234,0.6185,0.6205,6340800
1980-09-17,0.6205,0.6333,0.6205,0.6322,3782400
1980-09-18,0.6322,0.6381,0.6234,0.6283,6748800
1980-09-19,0.6283,0.6322,0.6185,0.6283,6763200
1980-09-22,0.6283,0.6499,0.6264,0.6469,5097600
1980-09-23,0.6469,0.6606,0.6440,0.6577,5284800
1980-09-24,0.6528,0.6528,0.6469,0.6528,1632000
1980-09-25,0.6528,0.6538,0.6469,0.6479,2174400
1980-09-26,0.6459,0.6459,0.6381,0.6391,1848000
1980-09-29,0.6322,0.6322,0.6273,0.6273,2452800
1980-09-30,0.6273,0.6342,0.6273,0.6342,3321600
1980-10-01,0.6342,0.6420,0.6313,0.6371,2414400
1980-10-02,0.6371,0.6411,0.6333,0.6351,2476800
1980-10-03,0.6351,0.6450,0.6342,0.6430,2409600
1980-10-06,0.6499,0.6557,0.6499,0.6538,2251200
1980-10-07,0.6538,0.6586,0.6538,0.6548,3830400
1980-10-08,0.6548,0.6655,0.6528,0.6596,4041600
1980-10-09,0.6557,0.6557,0.6499,0.6499,1526400
1980-10-10,0.6499,0.6518,0.6459,0.6459,1190400
1980-10-13,0.6430,0.6430,0.6371,0.6411,3081600
1980-10-14,0.6391,0.6391,0.6293,0.6322,3912000
1980-10-15,0.6303,0.6303,0.6215,0.6293,5016000
1980-10-16,0.6293,0.6333,0.6225,0.6234,1972800
1980-10-17,0.6234,0.6273,0.6215,0.6244,2923200
1980-10-20,0.6225,0.6225,0.6107,0.6146,4617600
1980-10-21,0.6146,0.6185,0.6088,0.6107,4708800
1980-10-22,0.6107,0.6176,0.6088,0.6156,2064000
1980-10-23,0.6156,0.6156,0.6029,0.6029,4420800
1980-10-24,0.6029,0.6048,0.5961,0.5999,2832000
1980-10-27,0.5999,0.6009,0.5901,0.5931,3744000
1980-10-28,0.5931,0.6048,0.5911,0.6038,3576000
1980-10-29,0.6038,0.6127,0.6038,0.6068,5184000
1980-10-30,0.6166,0.6420,0.6166,0.6371,10680000
1980-10-31,0.6420,0.6694,0.6420,0.6636,11500800
1980-11-03,0.6694,0.6753,0.6694,0.6743,5452800
1980-11-05,0.6743,0.6890,0.6606,0.6655,6595200
1980-11-06,0.6596,0.6596,0.6440,0.6479,4680000
1980-11-07,0.6479,0.6479,0.6371,0.6391,3801600
1980-11-10,0.6391,0.6411,0.6342,0.6411,2332800
1980-11-11,0.6411,0.6479,0.6381,0.6459,8337600
1980-11-12,0.6459,0.6479,0.6411,0.6469,4857600
1980-11-13,0.6508,0.6723,0.6508,0.6694,10785600
1980-11-14,0.6694,0.6802,0.6646,0.6694,3897600
1980-11-17,0.6738,0.7033,0.6668,0.7013,7540800
1980-11-18,0.7083,0.7289,0.7083,0.7270,9696000
1980-11-19,0.7270,0.7447,0.7181,0.7377,6969600
1980-11-20,0.7377,0.7447,0.7319,0.7368,3964800
1980-11-21,0.7368,0.7368,0.7171,0.7171,2596800
1980-11-24,0.7092,0.7092,0.7013,0.7043,7176000
1980-11-25,0.7043,0.7210,0.7043,0.7171,7905600
1980-11-26,0.7171,0.7201,0.7092,0.7121,3350400
1980-11-28,0.7121,0.7171,0.7112,0.7151,3024000
1980-12-01,0.7151,0.7171,0.7033,0.7073,1756800
1980-12-02,0.7073,0.7083,0.6974,0.7043,5366400
1980-12-03,0.7043,0.7132,0.6994,0.7112,6638400
1980-12-04,0.7112,0.7210,0.7063,0.7181,4262400
1980-12-05,0.7181,0.7289,0.7151,0.7210,3028800
1980-12-08,0.7171,0.7171,0.7013,0.7013,3619200
1980-12-09,0.7013,0.7083,0.6965,0.7013,2908800
1980-12-10,0.7013,0.7083,0.6915,0.6915,3292800
1980-12-11,0.6836,0.6836,0.6708,0.6767,4315200
1980-12-12,0.6836,0.7102,0.6836,0.7102,5011200
1980-12-15,0.7102,0.7299,0.7092,0.7191,5932800
1980-12-16,0.7191,0.7506,0.7171,0.7476,9475200
1980-12-17,0.7486,0.7565,0.7486,0.7526,6801600
1980-12-18,0.7526,0.7594,0.7467,0.7496,4603200
1980-12-19,0.7496,0.7594,0.7407,0.7545,3321600
1980-12-22,0.7574,0.7723,0.7574,0.7664,4488000
1980-12-23,0.7664,0.7703,0.7565,0.7624,3009600
1980-12-24,0.7624,0.7712,0.7594,0.7712,2563200
1980-12-26,0.7712,0.7880,0.7693,0.7880,1296000
1980-12-29,0.7880,0.7989,0.7821,0.7821,4310400
1980-12-30,0.7841,0.7968,0.7841,0.7871,2721600
1980-12-31,0.7871,0.7890,0.7811,0.7861,1708800
1981-01-02,0.7861,0.7900,0.7801,0.7871,2020800
1981-01-05,0.7880,0.8047,0.7880,0.7959,4776000
1981-01-06,0.7959,0.8018,0.7929,0.8018,4833600
1981-01-07,0.7910,0.7910,0.7703,0.7831,9043200
1981-01-08,0.7831,0.7850,0.7614,0.7674,4200000
1981-01-09,0.7674,0.7792,0.7585,0.7644,2860800
1981-01-12,0.7703,0.7762,0.7703,0.7723,3072000
1981-01-13,0.7723,0.7723,0.7614,0.7614,2203200
1981-01-14,0.7614,0.7644,0.7565,0.7565,3096000
1981-01-15,0.7565,0.7624,0.7556,0.7614,2361600
1981-01-16,0.7614,0.7634,0.7565,0.7634,1704000
1981-01-19,0.7634,0.7654,0.7545,0.7545,1588800
1981-01-20,0.7545,0.7574,0.7467,0.7476,2366400
1981-01-21,0.7418,0.7418,0.7299,0.7338,3734400
1981-01-22,0.7338,0.7388,0.7309,0.7377,1756800
1981-01-23,0.7377,0.7526,0.7358,0.7486,5020800
1981-01-26,0.7486,0.7614,0.7456,0.7604,3225600
1981-01-27,0.7614,0.7712,0.7614,0.7644,3648000
1981-01-28,0.7644,0.7683,0.7594,0.7644,2428800
1981-01-29,0.7644,0.7644,0.7565,0.7604,2553600
1981-01-30,0.7604,0.7634,0.7545,0.7545,1670400
1981-02-02,0.7516,0.7516,0.7398,0.7427,1569600
1981-02-03,0.7427,0.7545,0.7407,0.7545,2054400
1981-02-04,0.7545,0.7585,0.7496,0.7536,2932800
1981-02-05,0.7536,0.7536,0.7486,0.7516,1944000
1981-02-06,0.7526,0.7634,0.7526,0.7574,3057600
1981-02-09,0.7574,0.7654,0.7574,0.7574,1118400
1981-02-10,0.7594,0.7762,0.7594,0.7742,1704000
1981-02-11,0.7742,0.7753,0.7624,0.7683,1545600
1981-02-12,0.7683,0.7683,0.7556,0.7594,2961600
1981-02-13,0.7552,0.7552,0.7453,0.7453,1041600
1981-02-17,0.7453,0.7512,0.7453,0.7463,4252800
1981-02-18,0.7532,0.7691,0.7532,0.7691,4809600
1981-02-19,0.7691,0.7770,0.7671,0.7691,3844800
1981-02-20,0.7691,0.7770,0.7671,0.7730,2750400
1981-02-23,0.7730,0.7779,0.7651,0.7779,3321600
1981-02-24,0.7779,0.7898,0.7750,0.7889,2966400
1981-02-25,0.7889,0.7978,0.7829,0.7978,2443200
1981-02-26,0.8087,0.8246,0.8087,0.8196,9456000
1981-02-27,0.8186,0.8186,0.8097,0.8166,2294400
1981-03-02,0.8157,0.8157,0.8107,0.8127,1531200
1981-03-03,0.8127,0.8483,0.8008,0.8008,3139200
1981-03-04,0.8008,0.8097,0.7978,0.8097,1824000
1981-03-05,0.8097,0.8146,0.8097,0.8107,3945600
1981-03-06,0.8107,0.8127,0.8067,0.8097,1905600
1981-03-09,0.8097,0.8116,0.8067,0.8097,2308800
1981-03-10,0.8097,0.8186,0.8058,0.8087,9177600
1981-03-11,0.8077,0.8077,0.7997,0.8067,3076800
1981-03-12,0.8067,0.8226,0.8047,0.8226,5616000
1981-03-13,0.8226,0.8325,0.8215,0.8226,6235200
1981-03-16,0.8226,0.8285,0.8226,0.8265,2222400
1981-03-17,0.8265,0.8276,0.8146,0.8226,3379200
1981-03-18,0.8226,0.8246,0.8186,0.8215,1444800
1981-03-19,0.8215,0.8215,0.8116,0.8146,2524800
1981-03-20,0.8146,0.8246,0.8087,0.8226,3950400
1981-03-23,0.8226,0.8296,0.8186,0.8255,2092800
1981-03-24,0.8255,0.8305,0.8146,0.8146,4636800
1981-03-25,0.8146,0.8265,0.8116,0.8265,1843200
1981-03-26,0.8265,0.8265,0.8116,0.8166,5544000
1981-03-27,0.8166,0.8186,0.8136,0.8136,1257600
1981-03-30,0.8136,0.8186,0.8107,0.8107,1449600
1981-03-31,0.8146,0.8226,0.8146,0.8226,2678400
1981-04-01,0.8226,0.8226,0.8136,0.8136,1852800
1981-04-02,0.8136,0.8157,0.8008,0.8136,2380800
1981-04-03,0.8136,0.8146,0.8087,0.8136,4656000
1981-04-06,0.8136,0.8146,0.8107,0.8127,2016000
1981-04-07,0.8136,0.8177,0.8136,0.8136,3244800
1981-04-08,0.8136,0.8365,0.8136,0.8325,8448000
1981-04-09,0.8325,0.8434,0.8325,0.8404,5779200
1981-04-10,0.8404,0.8493,0.8404,0.8493,3729600
1981-04-13,0.8493,0.8523,0.8434,0.8483,4113600
1981-04-14,0.8483,0.8514,0.8434,0.8483,3230400
1981-04-15,0.8483,0.8731,0.8483,0.8711,6835200
1981-04-16,0.8711,0.8880,0.8701,0.8840,3360000
1981-04-20,0.8840,0.8910,0.8761,0.8880,1972800
1981-04-21,0.8850,0.8850,0.8682,0.8682,1843200
1981-04-22,0.8682,0.8711,0.8483,0.8483,2760000
1981-04-23,0.8503,0.8652,0.8503,0.8602,6432000
1981-04-24,0.8622,0.8701,0.8622,0.8662,2644800
1981-04-27,0.8662,0.8701,0.8642,0.8701,2040000
1981-04-28,0.8701,0.8721,0.8602,0.8642,1929600
1981-04-29,0.8622,0.8622,0.8453,0.8483,2779200
1981-04-30,0.8483,0.8543,0.8444,0.8453,2529600
1981-05-01,0.8453,0.8572,0.8453,0.8553,1444800
1981-05-04,0.8553,0.8572,0.8464,0.8503,3038400
1981-05-05,0.8493,0.8493,0.8374,0.8374,9244800
1981-05-06,0.8374,0.8424,0.8345,0.8345,2150400
1981-05-07,0.8345,0.8374,0.8315,0.8325,2126400
1981-05-08,0.8334,0.8404,0.8334,0.8384,1704000
1981-05-11,0.8374,0.8374,0.8235,0.8246,1800000
1981-05-12,0.8246,0.8424,0.8226,0.8414,2011200
1981-05-13,0.8414,0.8464,0.8384,0.8395,1344000
1981-05-14,0.8404,0.8493,0.8404,0.8453,1444800
1981-05-15,0.8453,0.8592,0.8453,0.8572,1545600
1981-05-18,0.8572,0.8642,0.8563,0.8563,1790400
1981-05-19,0.8653,0.8653,0.8384,0.8653,876800
1981-05-20,0.8653,0.8860,0.8653,0.8829,2280000
1981-05-21,0.8801,0.8801,0.8622,0.8682,2072000
1981-05-22,0.8734,0.8734,0.8495,0.8734,2876800
1981-05-26,0.8734,0.9033,0.8643,0.9033,2481600
1981-05-27,0.9033,0.9122,0.8854,0.9064,3246400
1981-05-28,0.9064,0.9122,0.8945,0.9033,2416000
1981-05-29,0.9033,0.9213,0.8945,0.9153,2960000
1981-06-01,0.9153,0.9423,0.9153,0.9184,3635200
1981-06-02,0.9153,0.9153,0.8913,0.8913,1516800
1981-06-03,0.8913,0.8913,0.8734,0.8854,3494400
1981-06-04,0.8854,0.8913,0.8794,0.8794,2124800
1981-06-05,0.8794,0.8825,0.8734,0.8825,1721600
1981-06-08,0.8854,0.8973,0.8854,0.8973,2795200
1981-06-09,0.8973,0.9064,0.8825,0.8882,3073600
1981-06-10,0.8882,0.8882,0.8705,0.8763,2529600
1981-06-11,0.8763,0.8763,0.8643,0.8734,1089600
1981-06-12,0.8734,0.8763,0.8614,0.8674,1654400
1981-06-15,0.8763,0.8913,0.8763,0.8913,2492800
1981-06-16,0.8913,0.8913,0.8734,0.8854,1553600
1981-06-17,0.8854,0.8882,0.8586,0.8674,2576000
1981-06-18,0.8674,0.8794,0.8674,0.8674,2724800
1981-06-19,0.8674,0.8854,0.8643,0.8825,2076800
1981-06-22,0.8825,0.9153,0.8763,0.9002,1932800
1981-06-23,0.9002,0.9213,0.8945,0.9213,2328000
